"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","target"
0.92856470215896,-0.719699951595066,-0.193905659163126,-0.677485866709306,-1.17978351874549,-0.866473052009073,-0.527860817328827,-0.363195705216601,-0.753120356776611,-1.03273204878219,-1.06840683531738
-1.26243153965088,-0.803071677428675,-0.0262983635380743,0.0700377955380533,-1.22366259030354,0.169026880365932,0.67798676822021,-0.17025990492553,0.332584010474711,0.504561846860699,-0.47647085252455
0.117189391687276,0.853865560227375,1.58200156153946,1.48196824902948,1.72037134988964,0.209257711891339,0.148371089844012,1.69437227704968,1.30070566508127,1.23603639891459,-6.25876111927692
-0.148722052059413,-0.133637257074045,0.0209900272249153,-0.261777329044619,-0.648656602296973,-0.344005125758407,0.68968462977021,0.503188122375711,0.0340809697365008,-0.00332704078592511,4.02977088177863
-1.58906358651828,-1.12060089399248,-2.32395407175733,-1.23694524557118,-0.683010697037509,-0.468862402330226,-0.810920283879282,-2.98114470336576,-3.19662949377684,-0.876743425246201,-18.6758210186503
-0.411861752252782,0.176315880150745,-0.798026659252604,-0.0872997190771631,0.392546986018806,0.000347546754285204,0.507653510168329,-0.462292837615994,-0.577912945995481,0.0187576427042374,-3.73868660369611
0.454153509915431,1.80765697812346,0.340640311039563,0.122690172482319,1.27433656327684,0.570838347949012,-0.220989288272683,0.414212751105272,-0.694960795230083,0.690855799119604,17.3202034646306
0.486076803306882,0.268592445588338,-0.165175974978814,-0.232816544100934,-0.623704257421402,-1.15221855596568,-0.23071121336055,-0.512549193362742,0.00886763478081096,0.814115721308973,-17.7053567112668
-0.473515624380439,-0.728573959997531,-1.12061342936782,-0.282610007980945,0.955173155119347,-0.44707766819684,-1.59111469694594,-0.598529460312204,-1.12543624199733,-0.951311402556092,-6.05267759238049
-0.0416221874624038,1.28104112364206,2.05530346334312,-0.69745078238472,1.42657191746414,0.899514690937421,-0.0208608013834393,-0.0255513451526351,-0.145001771996933,0.75431707346778,25.9853507582936
-0.740811688830289,0.451630288334389,1.51862760093613,0.694555377740226,0.905339015326522,0.66530998337718,1.57324979476018,-0.0573277064399283,0.790170119566262,1.06126236318764,9.80855882786106
0.267262437258941,-0.914064048041211,-1.73927538995744,-0.670652779498424,-0.617829839639273,0.812143714737635,-1.12022451602275,-0.813259012004357,-1.4155368707603,-0.55805090371537,-8.69942444485195
-0.0511487829040279,1.06725515790162,0.69881073933023,0.690284703367694,2.14600248893898,2.08834221614459,1.19920287752569,0.207226135344812,0.713646651022496,1.15075456497638,30.8886217483162
-1.59376633816879,1.0630696412026,0.0660693255091189,-0.671364418700794,0.442731723086757,-1.60245944611485,-0.554074383301101,-0.530972812105513,-0.578405241251,-0.8197527328749,15.5109185906291
1.73623071516233,0.463578127766995,1.66023180647049,-0.416135767910982,-0.53676191947083,0.482625590192061,0.302247975594614,0.492140736705058,0.674868658374862,-0.441974001136602,14.2103455542866
-0.212167319523189,0.344612621431016,0.500753232078079,-0.311228204100721,0.170582812739396,-0.322356638923117,-0.109121218413138,-0.682395411205285,-0.453840270035975,0.957117320335223,-5.50315401042308
1.56221778273184,0.29252784163416,-0.503775209775681,0.607734415970729,1.1908851182969,0.864927075156125,1.2555955206252,1.1285681031435,1.86146141894229,0.73121355903608,1.92101388482092
-0.470562663947863,-0.509630641562591,-0.0121878382579393,-0.58830283851381,-0.106534511326149,-0.874293850599033,-0.698767429327535,-0.539663777117218,-0.0270938348522871,-0.845838991616715,-1.19834403169123
0.181731668646661,0.926460000932046,0.413971041584522,2.08683652149858,-1.08620897379434,-0.986782053754584,0.32041774671385,-0.946632339802751,-0.0497595483062836,-0.0213305708915962,14.727638277484
0.280673389337311,1.52689540224183,1.00157732780466,1.30213690141096,0.784693946605991,-0.299775259899964,0.119809530662268,0.777515998493492,1.01566435218159,0.775305906302598,-9.84396028138485
0.64105724156375,-0.399546514029105,0.223860264985683,0.586870627274689,-1.14202400132361,0.525528351687102,0.46846106575215,0.585223027117909,0.173689919876433,0.46123385672371,-12.8270402577195
0.141241491699574,1.24796099768003,0.00487399655409754,0.68223245835096,-0.407160756377814,0.391192901062431,0.822231317176287,1.40124504940222,-0.0959300596803569,-1.13346353962672,15.1505184864893
-0.315168297535835,1.07596444893192,0.168613125432657,-0.751559550828972,-0.726959787254751,0.27822636473031,-0.682972790071945,0.524807207290342,0.629358526307791,-1.5084195652434,-3.10742221519922
1.19847968232699,1.23316204609424,-0.764474373108861,-1.11269723120842,0.158486122469243,-0.50830029005682,-0.106267553132742,-1.37580482209424,-1.38312050031338,1.39102783918659,-10.7047166026421
-2.18590091451058,-1.3349156970461,-0.461271269168114,-0.414726993661393,-0.363140058611353,-0.134082439451313,0.362334392477897,-1.23941363332319,0.114888825965188,-0.958264405072294,13.2560571620799
-0.605530853973611,0.36332851283186,0.274544549425963,-0.411971981084487,0.878051866649895,-1.01135810442633,-1.18255096837302,0.993275920875087,-0.0558006257049085,-0.28494080806645,-4.83149288951825
0.802464945098094,-0.113074134985738,-0.44178546748895,0.662849986922271,1.47443586267023,0.800053006212459,0.16799831800844,1.47355714889242,0.251514190400877,0.79565756232878,5.89831919357455
-0.0292109073214408,-1.83435959764389,-1.29893580924489,-0.526444947423377,-1.73837683069052,-0.642361977161233,-1.12581382924098,-0.43945031405686,-0.864409252678824,-1.05820533367569,-20.1179677856092
0.979017266603013,-0.638622243693969,-0.772256894050934,-1.30650221311819,0.100337013340094,-1.01676569344168,-1.81035464647468,0.173177062487454,1.05755530103504,-0.191380410934517,-24.4733954090908
0.438452256994679,0.930849287476626,-0.357265939219399,0.850327837393968,0.223346501029898,-0.457871744809876,-0.334598238455281,-0.0277448606664121,-0.0752630815743938,-0.070390423198343,11.2875432476577
-1.77005985871552,-0.793472854103497,-0.994722109219633,0.556018188411753,0.435238963178103,-0.836909435750694,-0.415315376013927,-1.18980067260557,-0.959539513032925,-0.589069934693442,7.54981711263288
-1.09904247665421,-0.739339614657121,-0.743985038167706,-0.667253859054291,0.246896609596646,-0.720217752122741,-0.399152984688928,1.03334057059628,-0.770900505456533,-0.54026779622137,9.2213762224931
-1.74016667433421,0.220119689076511,0.256121395818358,-1.11176578073934,1.02014075359937,-0.710654602761627,0.0605711672470104,-1.49516173796022,0.365554221638825,-1.46007092922999,4.98126393911384
-0.200652305004928,0.916374845554846,-0.605943920182399,0.338110879445751,0.0282522995995614,-0.28833827562631,0.214716504004909,-0.0330098668152978,0.914068665909348,2.39615430542031,-5.57419532256308
-0.360858662575521,-0.217286018276401,-0.381759588943624,-0.63694473717604,0.7811566056765,0.274110055082447,-0.824995256297806,-0.33173240424726,-1.37720508179757,-1.08746501432845,2.86255310801942
0.689442820594266,-0.545430420469005,-0.23025088313199,1.68525815293573,1.12759868838855,1.44060536713806,-0.337526913262961,0.44596236176685,-0.00717829058338753,0.204649888704186,20.6181915549247
0.217926194410043,-0.495810312727813,-0.555248986645221,0.27252794065695,-0.459269653459153,-0.485583202562127,-1.67340123137944,0.0980190791343257,-0.226125148630947,0.221278190858211,-7.71541245311018
0.277683042604122,0.825833646139244,0.835807732014739,-0.202653849427609,0.665357144349782,-0.630808568518325,0.404869975416822,-1.06526060792274,-0.274082657383572,0.126042307529855,-3.64319267110572
1.42323212009875,0.55424358838738,-0.0365053988744967,0.406069779887387,0.0935979426863044,1.00576099536079,-1.06402053499985,0.332129134384817,0.461539892036413,-0.734304867394378,-0.0909802762584624
-0.129899967663748,1.4245934239375,0.524760297539235,-0.336251376508491,0.355354156339628,0.172031030664714,0.462225989578635,0.519504423818619,-0.178458020234778,0.439131421731006,1.43124998882912
-1.17452776448517,0.16436980412442,1.86869801623291,2.42400720586514,-0.972717005258153,0.0751143665622709,1.24371426589561,1.66393812242573,0.433246456669922,0.244034411742165,6.79075418738631
-0.485306525281592,0.0646363805653715,-0.245113325433088,-0.0754221913274148,-0.203934144767398,-0.0828315995310729,0.194451018734988,-0.972869153708716,0.322259901930951,-0.801283383201121,-14.9573412172614
0.022997437379885,0.499271978465619,-0.63059566080862,0.25686586057906,0.698569066242816,0.330372470862326,-3.28504787359817,-0.558050180649652,-0.753492895122031,0.724345713109234,-35.8505168764806
-1.644473617818,0.303643567795721,0.219356449748598,0.138167234443297,-0.42064513617283,-1.68745883011446,-0.50586457776453,-1.75877305799448,-0.217068304455572,-0.191765294716534,-3.30712291610316
-1.09100283802578,-1.80867241432079,-1.39642742086744,-0.597014785220212,-0.829495228324158,-0.363458047215716,-0.669794233765656,-1.16799703119962,-0.356061257759085,-1.39239811026157,-2.77731904688478
0.50272754998684,-0.0505407662101612,-0.0722094436197365,-0.749646715684203,0.827917472228074,0.541695102173016,-0.398344167770769,1.23379153781497,0.300920908493773,-0.175146172160401,1.9786757557242
0.427977744199105,1.43212114952774,1.61776971548829,-0.773600553378657,0.0855044414122099,-0.229377765353702,-0.791893629653247,-0.488669419370141,1.71889698361491,-0.844316770092497,2.30033229583054
-1.14913623314804,-0.120288380914685,-1.7218359698683,-2.43548040788775,-1.01337305104323,-1.54802027871419,-1.38415863421555,-1.554363038329,-0.948256795939449,-1.49564696861436,-11.0752595881749
-0.339230342458079,0.593596961061086,0.0666490154415327,-0.391046831249716,-1.6645853100645,-0.765223316642146,0.0188998046221099,0.335580196893135,-0.994954591074881,-1.22023745451484,-12.2974831812819
2.17799483397961,0.0171300863269255,-1.21155641597518,-1.17538977579306,-0.245588306184753,-0.489531169768386,-0.341670693934264,0.625946508596096,-0.615850878645509,-1.16170284045801,-5.79275604791513
0.108665742260835,0.612081912812458,-0.5034605230201,-1.14612618254776,-1.428961934024,-1.38595615709119,-0.968505046365152,-1.71072039012694,-1.54103547512532,-0.527752595629735,-20.8621413367458
0.275530722248259,-0.289725576806352,0.378176205321118,0.286339156131884,-0.457486281619854,0.374287297070729,0.355766987206795,0.834194655378461,0.000310829791348971,0.484856721352207,-14.312269257081
-1.82828269397602,-1.02635018892086,-0.390449562619552,-2.40832773796414,-0.567318584609935,-1.02711521414791,-1.16053390327469,-1.9529897426563,-1.02359264772558,-0.846298925278371,-26.4654406644739
-0.942274482517839,-0.61872749815022,0.41142698434378,0.306721739782863,-1.34607385019944,-0.843411631470245,-0.869046955477341,-0.197581771446242,-0.106186739930932,-1.28463898882103,-3.17851133177795
0.450970409413382,-0.00748370713730857,0.115037386148236,-0.657123955710353,0.252096673345132,-0.685798854807652,-0.668443735364661,-0.548079177293634,-0.0952959123612544,-0.401173941266523,2.88556912146725
-0.00825405201829399,-0.409726178616332,-0.427012385139684,0.259155591360858,0.747278295801238,1.05258774718425,-0.22237188322261,-0.182536691534315,0.161651454695945,-0.41279012580862,-5.87614252416017
-0.675761107216525,0.632147697871993,-0.016875580769763,-0.35855936208018,0.51454823990823,0.246634632105042,1.68408836853744,-0.155691736627918,2.32716075790748,0.165345562408043,21.7851022733148
0.894152549197396,0.894678643514889,-0.026570932616315,0.532432719114206,-0.694705866473944,-1.57660036741288,-1.10602692215176,0.564810577555112,0.470815308755083,-0.0794793037889973,-9.82143468373103
-1.12639803242995,-0.53094642978441,1.09133684287145,0.596157988496305,-0.253356294532987,-0.670707321007863,-0.191647481447267,0.689003646936637,-0.00893321353499836,-0.623906062770846,6.33137878592271
1.10776679124126,0.322558981107473,-0.659726537560007,-0.903114800226377,0.417784209817072,-0.662647753961955,-0.61208906034611,0.827949374044308,-0.88475285480173,-0.859598852388147,4.80319666074397
-0.804372486500015,-0.013167309052967,-1.20052019897782,0.209116592043395,-0.636060214581121,-1.23052098712201,-1.1489430826646,-0.963607091407218,-0.854545591823834,-0.0975159230009833,-5.37805904129747
-1.28352526134965,0.868784789992242,-0.0136417948924879,-1.42159603146374,1.49410489759324,0.859556924873914,-0.21466094662686,0.495866277369396,-0.529004925761939,-0.709327777975702,14.3697195595003
1.48281491471512,0.672066508898631,1.13253656597123,1.72485833144314,-0.837848742925786,0.182603529291896,0.576567109253424,1.36994923890108,2.2440702437111,0.141105801431523,6.591567134226
-0.194483109120081,-0.954805444606316,-0.975716118673755,0.344673975975101,-1.82910094899093,-0.725273119873676,-0.95381531509663,-0.627395201718925,-0.612321652476075,-0.5701360379416,-19.7050574476605
-0.29952643427595,-1.66236160788417,-0.455721641339299,0.170820416677527,-0.540515354928568,0.401990943084854,-0.681309888236211,-0.675455599337259,0.525060439507253,0.234172995406307,-6.03708068711415
0.0675557769599023,1.09588878048375,1.88124936281263,0.41173714213647,1.1251013287559,1.03371459483241,1.14931439790299,0.718664477418719,1.47351700506754,0.886615311853902,8.52692063013862
-2.20681433543301,-1.57192232130573,-1.69376304858038,-0.908808233584047,-1.34033374960518,-3.46980837098389,-2.25975755387426,-2.17790178570638,-1.40579351354452,-0.990324451198652,-30.8438344936249
-0.692503583459599,-1.36403734734983,-1.21296641345299,-1.90849809882053,0.349122808042067,-0.127643462208086,-0.374686870905795,-2.10211458930392,-0.476338444321599,0.165211425895627,11.7606514657231
-1.52562728430075,-0.097176049824472,-2.77898318416664,-1.65184994932563,-0.900283474282799,-2.27219775230476,-2.30087286926693,-2.68510611876054,-2.39767203971809,-0.46955281498022,-32.5933562513926
-0.859249475182092,0.212235751462957,0.576467375278456,0.703371031275936,0.82625732566501,0.151873217754274,0.0531544604237181,0.0427586054233414,0.600958117050777,0.406918387494302,-1.47018925049471
0.153283580378788,-0.0497841489861549,0.371232197761817,-1.93263473700951,0.375255846838319,0.188040897483178,0.0451907510032976,-0.150427724461763,-0.41033657087169,0.499173258337771,18.0977904706423
1.0990812627223,0.378289528869301,-0.51758447918951,0.248248974781157,0.636148116676159,1.27416299130408,2.01364141955356,0.348457350550879,0.79989825426027,2.02365070621444,14.431533475693
-0.581908896142644,0.607647662620844,0.758497788633481,0.623527773207273,-0.361155204072645,-0.439696932049704,1.2495085946,0.911771816579307,0.709728922108593,0.307993636227985,12.2010775128076
0.701874576537459,1.73118178777441,3.10188359594361,2.48675525817674,1.74132619477876,2.29154196006359,1.00645576444754,2.29926565486292,1.88218383735541,1.37755627119344,10.0192446757137
-0.146901545634789,0.805735343514814,-0.742252605835639,-0.413852357226864,1.48199326471625,-0.327265581613438,-0.170306194578795,0.418263354696732,-0.971375087813056,0.510510693449609,6.39502586032231
-0.638678593164672,-0.620324928851119,-1.49227901676646,-0.461699338601412,-1.36032727638532,-2.6524130322678,-1.63853829625497,-1.53172428115661,-1.01161528597798,-0.939791716283792,-27.2034510005952
-1.89594940581329,0.518011163447473,0.946425530309952,1.58724079944841,-0.0947115715829484,-0.393649043003409,0.560436069472849,0.491955133792101,-0.36151768785403,1.00901979385789,17.2981863145347
0.768795393418376,-0.271061249975326,-0.128466410393467,-0.628265718432172,-0.643545456350646,0.234513701804043,0.794855503509739,-0.656364613795031,0.170157450607659,0.458457599694875,-1.56387759194828
0.344430458719807,-0.254182742520781,-0.217803771033639,-0.716100287172051,-0.379507218580765,-1.41596593141782,-0.42974063001142,0.804454537245646,0.676031917271085,-0.0544199909941887,4.68950723873175
0.10537166332152,1.21506923857803,0.178551228335245,-0.664271865978686,1.94108700994381,-0.422704160356187,-0.86699210308448,0.810241035120231,-0.343012801748696,1.3667493784203,-12.6689092684779
-1.03143727534107,-0.629306354401615,-1.63028570014731,-0.689762000924149,-0.494770883355266,-0.38202520701799,0.141395252980271,-0.755574575187876,-1.48483491964639,-0.276564308210265,7.83526047494711
-1.00632220388176,1.16968153143479,0.762741895792755,0.296682644132207,-0.37115673325039,-0.751079945703333,0.754095522642305,0.0764199736814669,-0.929516341562004,-0.39590433791257,27.6635765902673
-0.628194519710597,0.0809801920951729,0.671185556125434,1.25724719573216,-1.10172369701688,-0.706900789655133,-0.135779082978459,0.0105733232845263,0.104741714937326,-1.01273874661042,-12.7894681082282
-0.210846597168312,2.14289130207909,1.50666910417374,1.49382449460164,1.38056035576714,0.234586420865941,0.687634556327441,0.721844669357844,1.01638358805095,2.25723983480132,30.4400000002017
-0.215478603799935,1.0947008242153,-0.127007184671329,0.0221801661424841,0.712755425126579,-0.184930786509232,1.29697774357557,0.286992905066393,-0.540698258386379,0.924488164788229,22.1391671651192
-0.0443827496622587,1.44786994172769,-0.537905051369463,0.0426727563052701,1.60849883492775,1.51958132157402,-0.169267805258435,1.18622146876073,0.555710201014513,0.463926554787102,5.63984750397813
-0.159895370027305,-0.363719187575586,-1.13722258288385,1.3093676297626,-1.17261861539028,0.200074653157158,-1.54110423483357,0.0520387072299168,-0.393551298452572,-0.496847539378005,-31.4317293893977
0.0277287887058707,-0.87623490288589,-1.37294715740278,-0.631388029419892,-0.411935769510503,1.41400512871102,1.03475374748358,-1.67779197072587,-0.737979796413601,-1.15938895118276,7.70638075489151
-0.548655108075404,0.781767354837022,-0.172515654431687,2.10561990868362,0.415663160283263,0.0946467303585867,-0.672339569857238,1.00890469432374,-0.925675453235523,-0.0192912588793958,-23.3973433825044
0.476006414396463,0.955863438370394,0.900131046575587,0.821797479975171,1.25183335819347,0.255351766168033,0.520327852671372,3.00901956012412,1.29244423690312,1.4678363836059,3.3780772216296
0.0253449913516523,-0.285596958675791,0.483395039939201,0.417564675930943,0.404796680825466,0.442831741359195,0.923436878927174,0.0702642671154779,-0.0822830522935896,-0.0253171481627286,3.95975897831951
0.468529482982779,-0.124330151781429,-0.354739232167349,0.312255677752712,0.691115662922484,1.29407960841222,0.67233507271641,0.743873974494151,-0.0378831274194329,-0.221839417215775,24.4619893048953
-1.90136380853776,-1.07392947919514,-1.9303314453679,-1.10512389033402,-1.0201585901663,-0.96658668569426,-0.357964010419414,-1.11091929507279,-1.36395787810751,-1.208246884913,-20.7728569972518
-0.124883800938274,0.26255458045278,1.69684327467772,0.486459001129736,0.825390024799867,0.939638021104397,1.67213402653965,1.63073467180486,1.14688258344445,0.933942435742137,19.0322669424525
-1.07042243718481,-0.241517434842193,-1.72627063616992,-1.33346929894397,0.421104729009658,-0.688728885879152,-1.89678038187927,-0.977220950849734,-1.78371533022165,-0.706030085770564,-13.8721029578607
0.951672842661216,0.574839430575417,-0.26872228784888,1.29672181432781,-0.221392606446992,0.111137023925109,-0.8593782825531,-1.11683898648864,-0.18509128321693,0.504862527021463,-6.38000762845525
2.0570619908496,0.531380937703027,-0.740066913525347,2.01271766794866,1.25442721575924,1.89490138379919,1.81507758398376,1.58157401323746,1.38918430114831,2.50949657180076,17.5223958470478
2.24669931704545,2.48892018524396,1.3303681024849,1.23442050668983,-0.662255143821943,0.573963159872757,1.4586080072202,1.96110763264021,0.697322191811579,2.24948069544758,23.5001057545229
-0.234427031509457,0.137682225927381,-1.27781989183096,-0.152169394869326,0.774823095554414,-0.968572700947648,-1.47014681851953,0.219847004948289,0.13732766377962,-1.27880397526145,-21.6854012478543
0.533339558836984,0.223105789167569,0.862127106871959,0.0744886387870331,2.29616713426105,0.251537087041094,-0.609359915942084,0.948938779044112,0.886734931748729,1.03562574036833,14.2248116305064
1.16229030191484,0.948269204395646,0.380446345165171,0.14332531067705,1.7543533994892,1.57509239166447,0.585543746000489,-0.144399943471048,0.430378147628804,0.561781766206792,18.2086419430407
-0.156627532700492,0.135550479863426,0.905768792082092,-0.858987367695445,0.240773815516493,1.07456364616668,0.805124866490825,-0.0434700969771998,-1.31377712312575,0.423674550195768,22.9279077208728
0.115754799491538,0.122531905036941,-0.00370793054787069,-0.442511692987943,-0.1506943641844,0.0555342947973555,-0.158904069616787,-1.02362261895984,0.0863171148029492,0.461844474465721,-17.4624571645277
-0.522861346314006,-1.0066861154405,-1.28235102764559,-0.620090808068855,-0.567615719173876,-1.34252886053256,0.26587862599247,-1.6839919704145,-1.68409953466945,-0.250489639039669,4.05176946529286
0.24736586980015,0.299419383877216,-0.438898614966584,0.528982976279065,0.287439641588983,-0.0782444115671687,-0.0457218691131603,-0.312146324884403,0.249396635835217,0.0944534564752424,10.1531994478869
